NUM_LOCATION_KEY,CHV_LOCATION_CODE,NUM_CHANNEL_KEY,CHV_CHANNEL_CODE,NUM_DATE_KEY,DT_TELECAST_DATE,CHV_TELECAST_TIME,NUM_PROGRAM_KEY,CHV_PROGRAM_CODE,NUM_MOVIE_KEY,CHV_MOVIE_CODE,NUM_EPISODENUMBER,NUM_EPISODEDURATION,NUM_COMMDURATION,NUM_PROGTELENO,NUM_CHANNELTELECASTNO,DT_LOAD_DATE,NUM_DFBL_ID_KEY
2,ZAZEE00002,327,ZAMUS00004,20150324,00:00.0,23:00:00,18553,20019,NULL,NULL,NULL,60,720,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,1:30:00,7919,9224,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,2:00:00,6967,8103,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,2:30:00,4126,4673,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,3:00:00,4114,4655,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,3:30:00,6966,8102,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,4:00:00,13944,15407,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,4:30:00,13296,14759,NULL,NULL,NULL,60,720,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,5:30:00,4846,5535,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,6:00:00,4220,4784,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,6:30:00,17704,19169,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,7:00:00,6961,8097,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,7:30:00,6967,8103,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,8:00:00,7919,9224,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,8:30:00,6966,8102,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,9:00:00,17704,19169,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,9:30:00,7211,8382,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,10:00:00,4128,4675,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,10:30:00,6961,8097,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,11:00:00,6967,8103,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,11:30:00,7919,9224,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,12:00:00,6966,8102,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,12:30:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,13:00:00,4114,4655,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,13:30:00,11535,12990,NULL,NULL,NULL,210,2800,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,17:00:00,4126,4673,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,17:30:00,4128,4675,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,18:00:00,4114,4655,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,18:30:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,19:00:00,7919,9224,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,19:30:00,6961,8097,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,20:00:00,6967,8103,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,20:30:00,6966,8102,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,21:00:00,13944,15407,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,21:30:00,4114,4655,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,22:00:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150324,00:00.0,22:30:00,11535,12990,NULL,NULL,NULL,180,2160,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,0:00:00,12232,13689,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,0:30:00,12232,13689,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,1:00:00,7859,9119,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,1:30:00,7919,9224,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,2:00:00,6967,8103,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,2:30:00,4126,4673,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,3:00:00,4114,4655,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,3:30:00,6966,8102,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,4:00:00,13944,15407,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,4:30:00,13296,14759,NULL,NULL,NULL,60,720,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,5:30:00,4846,5535,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,6:00:00,8546,9923,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,6:30:00,17704,19169,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,7:00:00,6961,8097,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,7:30:00,6967,8103,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,8:00:00,7919,9224,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,8:30:00,6966,8102,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,9:00:00,17704,19169,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,9:30:00,7211,8382,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,10:00:00,4128,4675,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,10:30:00,6961,8097,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,11:00:00,6967,8103,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,11:30:00,7919,9224,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,12:00:00,6966,8102,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,12:30:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,13:00:00,4114,4655,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,13:30:00,11535,12990,NULL,NULL,NULL,210,2800,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,17:00:00,4126,4673,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,17:30:00,4128,4675,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,18:00:00,4114,4655,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,18:30:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,19:00:00,7919,9224,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,19:30:00,6961,8097,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,20:00:00,6967,8103,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,20:30:00,6966,8102,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,21:00:00,13944,15407,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,21:30:00,4114,4655,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,22:00:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150323,00:00.0,22:30:00,11535,12990,NULL,NULL,NULL,180,2160,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,0:00:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,0:30:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,1:00:00,17648,19113,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,1:30:00,29895,31362,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,2:00:00,11535,12990,NULL,NULL,NULL,180,2160,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,5:00:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,5:30:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,6:00:00,12891,14354,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,6:30:00,12891,14354,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,7:00:00,12891,14354,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,7:30:00,12891,14354,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,8:00:00,29894,31361,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,8:30:00,12891,14354,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,9:00:00,13211,14674,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,9:30:00,15603,17067,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,10:00:00,15500,16963,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,10:30:00,18737,20203,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,11:00:00,11535,12990,NULL,NULL,NULL,180,2160,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,14:00:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,14:30:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,15:00:00,17648,19113,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,15:30:00,29772,31239,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,16:00:00,9300,10733,NULL,NULL,NULL,60,720,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,17:00:00,29894,31361,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,17:30:00,15500,16963,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,18:00:00,15603,17067,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,18:30:00,29211,30678,NULL,NULL,NULL,60,720,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,19:30:00,11535,12990,NULL,NULL,NULL,210,2520,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150323,00:00.0,23:00:00,18553,20019,NULL,NULL,NULL,60,720,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,0:00:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,0:30:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,1:00:00,17648,19113,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,1:30:00,17537,19002,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,2:00:00,11535,12990,NULL,NULL,NULL,180,2160,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,5:00:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,5:30:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,6:00:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,6:30:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,7:00:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,7:30:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,8:00:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,8:30:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,9:00:00,6060,7075,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,9:30:00,18736,20202,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,10:00:00,29773,31240,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,10:30:00,29895,31362,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,11:00:00,11535,12990,NULL,NULL,NULL,180,2160,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,14:00:00,9300,10733,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,14:30:00,29894,31361,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,15:00:00,29894,31361,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,15:30:00,17540,19005,NULL,NULL,NULL,60,720,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,16:30:00,28753,30220,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,17:00:00,29773,31240,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,17:30:00,17648,19113,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,18:00:00,17537,19002,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,18:30:00,29425,30892,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,19:00:00,18737,20203,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,19:30:00,11535,12990,NULL,NULL,NULL,210,2520,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,327,ZAMUS00004,20150322,00:00.0,23:00:00,18553,20019,NULL,NULL,NULL,60,720,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,0:00:00,12232,13689,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,0:30:00,12232,13689,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,1:00:00,4123,4670,NULL,NULL,NULL,60,800,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,2:00:00,7859,9119,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,2:30:00,7211,8382,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,3:00:00,7486,8682,NULL,NULL,NULL,60,800,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,4:00:00,7859,9119,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,4:30:00,13296,14759,NULL,NULL,NULL,60,800,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,5:30:00,4846,5535,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,6:00:00,4220,4784,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,6:30:00,17704,19169,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,7:00:00,7294,8472,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,7:30:00,8546,9923,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,8:00:00,16542,18007,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,8:30:00,6060,7075,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,9:00:00,17704,19169,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,9:30:00,4126,4673,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,10:00:00,12232,13689,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,10:30:00,12232,13689,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,11:00:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,11:30:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,12:00:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,12:30:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,13:00:00,12733,14193,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,13:30:00,11535,12990,NULL,NULL,NULL,210,2800,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,17:00:00,7211,8382,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,17:30:00,12018,13475,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,18:00:00,12018,13475,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,18:30:00,12232,13689,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,19:00:00,12232,13689,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,19:30:00,16542,18007,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,20:00:00,11535,12990,NULL,NULL,NULL,180,2160,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150322,00:00.0,23:00:00,7486,8682,NULL,NULL,NULL,60,720,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150321,00:00.0,1:30:00,6961,8097,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150321,00:00.0,2:00:00,6961,8097,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150321,00:00.0,2:30:00,7211,8382,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150321,00:00.0,3:00:00,6961,8097,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150321,00:00.0,3:30:00,6961,8097,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150321,00:00.0,4:00:00,7859,9119,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150321,00:00.0,4:30:00,13296,14759,NULL,NULL,NULL,60,800,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150321,00:00.0,5:30:00,4846,5535,NULL,NULL,NULL,30,360,NULL,NULL,12:03.3,20150109
2,ZAZEE00002,391,LAMXX00001,20150321,00:00.0,6:00:00,4220,4784,NULL,NULL,NULL,30,400,NULL,NULL,12:03.3,20150109
